22,5,546,5,546,30,22,30
564,6,806,6,806,30,564,30
50,30,92,30,92,54,50,54
110,28,358,28,358,54,110,54
369,33,583,33,583,49,369,49
580,28,756,28,756,54,580,54
22,52,688,52,688,78,22,78
23,119,45,119,45,139,23,139
108,116,618,116,618,144,108,144
641,114,778,114,778,142,641,142
22,144,811,144,811,176,22,176
24,178,774,178,774,206,24,206
21,204,731,204,731,242,21,242
22,259,766,259,766,291,22,291
22,288,716,288,716,320,22,320
726,292,768,292,768,316,726,316
24,324,88,324,88,348,24,348
146,323,710,323,710,353,146,353
722,324,794,324,794,348,722,348
22,354,70,354,70,380,22,380
82,356,122,356,122,380,82,380
131,349,493,349,493,385,131,385
544,354,684,354,684,382,544,382
690,354,804,354,804,380,690,380
24,386,540,386,540,418,24,418
22,436,760,436,760,466,22,466
22,467,802,467,802,499,22,499
22,498,808,498,808,528,22,528
24,529,380,529,380,559,24,559
438,530,748,530,748,556,438,556
21,559,455,559,455,595,21,595
25,31,54,35,51,52,22,48
49,111,111,119,107,145,45,137
87,319,147,326,143,353,83,345
489,355,545,350,546,379,491,384
372,532,439,527,440,554,373,560
