7,55,331,55,331,97,7,97
374,58,732,58,732,86,374,86
372,89,736,89,736,116,372,116
7,97,207,97,207,137,7,137
374,116,718,116,718,146,374,146
3,139,247,139,247,179,3,179
372,148,708,148,708,174,372,174
371,174,712,174,712,204,371,204
6,174,297,174,297,228,6,228
8,238,126,238,126,262,8,262
6,266,152,266,152,290,6,290
160,266,318,266,318,290,160,290
9,362,301,362,301,402,9,402
372,365,684,365,684,392,372,392
374,396,710,396,710,422,374,422
5,401,157,401,157,445,5,445
374,422,650,422,650,450,374,450
5,442,212,442,212,494,5,494
372,450,726,450,726,482,372,482
372,484,660,484,660,510,372,510
6,481,310,481,310,536,6,536
373,510,590,510,590,540,373,540
158,396,246,408,238,454,150,441
