42,20,86,20,86,46,42,46
114,20,386,20,386,52,114,52
42,74,218,74,218,100,42,100
228,70,970,70,970,102,228,102
42,106,114,106,114,132,42,132
122,104,310,104,310,133,122,133
344,104,418,104,418,132,344,132
430,106,570,106,570,132,430,132
576,106,824,106,824,138,576,138
836,105,967,105,967,136,836,136
61,133,833,133,833,171,61,171
838,137,970,137,970,164,838,164
40,168,96,168,96,194,40,194
104,168,168,168,168,194,104,194
175,163,381,163,381,200,175,200
388,168,462,168,462,194,388,194
467,163,917,163,917,204,467,204
924,168,970,168,970,194,924,194
42,202,84,202,84,226,42,226
162,200,502,200,502,232,162,232
510,204,562,204,562,230,510,230
567,195,973,195,973,231,567,231
39,234,200,234,200,260,39,260
208,232,626,232,626,262,208,262
694,227,971,227,971,264,694,264
64,283,576,283,576,316,64,316
582,283,934,283,934,311,582,311
68,311,461,311,461,343,68,343
92,193,163,204,158,236,87,226
629,229,693,238,689,266,624,257
