58,52,160,52,160,80,58,80
212,49,744,49,744,80,212,80
58,76,496,76,496,106,58,106
58,128,806,128,806,158,58,158
58,156,752,156,752,186,58,186
60,205,758,205,758,235,60,235
56,231,224,231,224,264,56,264
58,282,788,282,788,314,58,314
58,309,650,309,650,342,58,342
656,314,764,314,764,338,656,338
58,341,740,341,740,370,58,370
59,375,137,375,137,393,59,393
124,420,304,420,304,448,124,448
349,419,810,419,810,448,349,448
90,468,488,468,488,497,90,497
90,518,548,518,548,548,90,548
92,568,574,568,574,596,92,596
60,616,778,616,778,644,60,644
57,641,748,641,748,677,57,677
58,673,804,673,804,704,58,704
58,701,796,701,796,733,58,733
58,732,282,732,282,756,58,756
159,47,215,55,211,82,155,74
76,416,127,424,123,449,72,441
302,416,353,422,350,449,299,443
