20,8,272,8,272,34,20,34
22,55,717,55,717,76,22,76
22,78,706,78,706,102,22,102
20,104,722,104,722,128,20,128
23,133,503,133,503,154,23,154
20,222,290,222,290,246,20,246
38,294,140,294,140,318,38,318
341,293,464,293,464,321,341,321
648,294,774,294,774,320,648,320
38,328,268,328,268,352,38,352
342,328,538,328,538,353,342,353
648,328,878,328,878,352,648,352
37,357,219,357,219,377,37,377
345,357,557,357,557,377,345,377
649,357,769,357,769,377,649,377
39,383,225,383,225,403,39,403
344,382,568,382,568,406,344,406
651,383,831,383,831,403,651,403
37,409,111,409,111,429,37,429
117,409,215,409,215,429,117,429
345,409,547,409,547,429,345,429
647,404,756,404,756,430,647,430
35,430,198,430,198,458,35,458
768,357,799,361,798,377,766,374
