0,0,39,0,39,13,0,13
43,0,199,0,199,13,43,13
209,0,325,0,325,13,209,13
335,0,419,0,419,13,335,13
423,0,515,0,515,13,423,13
521,0,547,0,547,13,521,13
551,0,665,0,665,13,551,13
0,19,644,19,644,48,0,48
0,52,110,52,110,78,0,78
0,104,665,104,665,134,0,134
0,136,665,136,665,164,0,164
0,167,665,167,665,196,0,196
0,200,661,200,661,226,0,226
0,230,660,230,660,258,0,258
0,284,656,284,656,313,0,313
0,314,665,314,665,342,0,342
0,346,102,346,102,374,0,374
114,348,356,348,356,374,114,374
368,348,544,348,544,374,368,374
554,348,650,348,650,372,554,372
0,374,650,374,650,406,0,406
