128,0,846,0,846,30,128,30
125,29,832,29,832,59,125,59
125,57,822,57,822,89,125,89
126,88,458,88,458,116,126,116
125,135,784,135,784,166,125,166
820,138,858,138,858,162,820,162
126,164,594,164,594,194,126,194
125,210,843,210,843,246,125,246
196,244,506,244,506,272,196,272
503,238,849,238,849,274,503,274
126,272,202,272,202,296,126,296
201,269,882,269,882,300,201,300
126,300,814,300,814,328,126,328
124,327,868,327,868,358,124,358
126,358,422,358,422,386,126,386
126,406,874,406,874,436,126,436
126,434,421,434,421,464,126,464
128,483,842,483,842,514,128,514
126,514,296,514,296,542,126,542
302,514,384,514,384,542,302,542
126,562,870,562,870,592,126,592
126,592,834,592,834,620,126,620
125,617,454,617,454,648,125,648
780,139,821,137,822,163,781,166
128,237,200,246,195,274,123,265
