0,0,230,0,230,22,0,22
0,18,280,18,280,42,0,42
0,39,243,39,243,59,0,59
249,41,289,41,289,59,249,59
0,61,271,61,271,81,0,81
0,78,272,78,272,102,0,102
0,97,249,97,249,122,0,122
0,120,247,120,247,141,0,141
0,143,285,143,285,161,0,161
0,161,257,161,257,181,0,181
0,178,276,178,276,202,0,202
0,199,287,199,287,219,0,219
1,221,257,221,257,241,1,241
0,238,96,238,96,262,0,262
101,240,293,240,293,261,101,261
0,259,223,259,223,279,0,279
0,281,219,281,219,301,0,301
0,298,256,298,256,322,0,322
0,322,277,322,277,342,0,342
1,341,289,341,289,361,1,361
13,360,292,360,292,380,13,380
0,380,231,380,231,401,0,401
0,398,254,398,254,422,0,422
0,418,172,418,172,442,0,442
177,423,285,423,285,439,177,439
1,443,47,443,47,459,1,459
46,440,285,440,285,461,46,461
0,463,81,463,81,479,0,479
77,456,288,456,288,482,77,482
0,478,182,478,182,502,0,502
195,481,279,481,279,499,195,499
1,501,199,501,199,519,1,519
203,501,291,501,291,519,203,519
0,518,296,518,296,543,0,543
0,536,260,536,260,562,0,562
265,543,293,543,293,559,265,559
1,561,289,561,289,579,1,579
1,581,79,581,79,599,1,599
