15,0,133,0,133,20,15,20
137,0,471,0,471,20,137,20
481,0,643,0,643,19,481,19
649,0,703,0,703,17,649,17
13,44,851,44,851,80,13,80
14,84,366,84,366,112,14,112
361,79,827,79,827,120,361,120
15,117,839,117,839,156,15,156
13,155,841,155,841,191,13,191
12,192,480,192,480,224,12,224
534,194,828,194,828,224,534,224
14,230,430,230,430,262,14,262
14,311,851,311,851,343,14,343
13,343,447,343,447,379,13,379
488,346,814,346,814,374,488,374
13,381,799,381,799,419,13,419
14,420,851,420,851,452,14,452
13,453,455,453,455,489,13,489
12,517,830,517,830,550,12,550
477,195,533,191,535,221,479,226
446,348,489,352,486,379,443,374
