47,10,124,10,124,40,47,40
121,7,991,7,991,50,121,50
45,47,583,47,583,87,45,87
49,148,1035,148,1035,189,49,189
125,189,1059,189,1059,227,125,227
47,227,1071,227,1071,267,47,267
49,266,993,266,993,305,49,305
49,305,1066,305,1066,345,49,345
49,345,1072,345,1072,385,49,385
49,385,1061,385,1061,423,49,423
47,423,865,423,865,462,47,462
49,487,1015,487,1015,527,49,527
49,525,1025,525,1025,566,49,566
49,566,967,566,967,604,49,604
50,636,124,636,124,662,50,662
121,628,281,628,281,670,121,670
335,630,1049,630,1049,671,335,671
49,668,1072,668,1072,702,49,702
46,195,117,189,119,220,48,226
282,629,340,639,334,671,276,662
