24,8,48,8,48,42,24,42
64,6,308,6,308,36,64,36
60,36,278,36,278,62,60,62
59,60,332,60,332,92,59,92
60,92,124,92,124,116,60,116
24,162,50,162,50,196,24,196
58,160,366,160,366,188,58,188
58,188,350,188,350,216,58,216
58,218,336,218,336,246,58,246
58,283,375,283,375,319,58,319
60,316,378,316,378,344,60,344
58,343,374,343,374,370,58,370
60,374,114,374,114,400,60,400
26,444,50,444,50,478,26,478
58,442,258,442,258,466,58,466
274,442,360,442,360,466,274,466
55,467,363,467,363,504,55,504
60,498,344,498,344,524,60,524
