44,0,710,0,710,22,44,22
44,20,396,20,396,46,44,46
44,64,274,64,274,90,44,90
318,63,648,63,648,91,318,91
132,107,518,107,518,135,132,135
72,150,536,150,536,181,72,181
74,196,516,196,516,220,74,220
44,241,710,241,710,269,44,269
45,269,315,269,315,289,45,289
315,264,710,264,710,295,315,295
45,297,159,297,159,315,45,315
44,334,700,334,700,365,44,365
44,362,722,362,722,392,44,392
42,388,414,388,414,416,42,416
44,431,642,431,642,460,44,460
43,456,712,456,712,486,43,486
44,484,354,484,354,512,44,512
44,527,712,527,712,557,44,557
44,554,489,554,489,582,44,582
44,600,532,600,532,626,44,626
42,644,240,644,240,670,42,670
251,641,714,641,714,670,251,670
44,670,666,670,666,696,44,696
42,696,370,696,370,722,42,722
367,692,646,692,646,722,367,722
43,721,150,721,150,746,43,746
273,61,320,67,317,90,269,83
70,104,137,112,134,137,67,128
