140,26,664,26,664,78,140,78
141,91,335,91,335,129,141,129
142,148,1126,148,1126,178,142,178
139,179,1121,179,1121,217,139,217
139,215,1117,215,1117,251,139,251
140,251,925,251,925,289,140,289
946,249,1060,249,1060,287,946,287
139,288,422,288,422,321,139,321
142,362,1120,362,1120,393,142,393
139,395,1117,395,1117,431,139,431
142,432,1100,432,1100,465,142,465
142,470,720,470,720,498,142,498
139,541,1097,541,1097,578,139,578
138,575,1125,575,1125,612,138,612
140,612,1146,612,1146,643,140,643
142,645,562,645,562,678,142,678
582,646,637,646,637,678,582,678
