0,2,350,2,350,26,0,26
1,27,123,27,123,45,1,45
134,23,364,23,364,50,134,50
1,44,364,44,364,74,1,74
3,70,302,70,302,96,3,96
0,94,382,94,382,118,0,118
3,117,367,117,367,137,3,137
3,143,39,143,39,161,3,161
51,139,366,139,366,165,51,165
2,160,222,160,222,187,2,187
225,165,347,165,347,183,225,183
4,186,338,186,338,210,4,210
4,208,352,208,352,232,4,232
3,230,392,230,392,258,3,258
0,254,378,254,378,278,0,278
3,279,165,279,165,299,3,299
2,300,372,300,372,326,2,326
2,322,370,322,370,351,2,351
336,181,393,189,390,213,333,205
