23,26,779,26,779,63,23,63
773,23,906,23,906,66,773,66
904,30,1064,30,1064,62,904,62
21,64,825,64,825,102,21,102
21,127,623,127,623,167,21,167
20,177,1083,177,1083,216,20,216
21,213,1007,213,1007,251,21,251
22,278,1088,278,1088,306,22,306
21,308,583,308,583,348,21,348
644,312,692,312,692,340,644,340
746,313,1072,313,1072,345,746,345
18,345,1023,345,1023,383,18,383
19,377,375,377,375,420,19,420
21,443,1029,443,1029,481,21,481
21,476,1068,476,1068,517,21,517
21,541,801,541,801,583,21,583
21,594,1030,594,1030,631,21,631
19,630,903,630,903,667,19,667
899,625,1091,625,1091,668,899,668
22,666,206,666,206,694,22,694
693,307,750,317,744,348,687,337
582,309,645,317,642,342,579,335
1030,592,1079,600,1072,630,1024,622
